63	169
169	187
187	154
154	188
188	72
72	188
188	68
68	65
65	188
188	187
187	188
188	188
188	178
178	36
36	22
22	55
55	53
53	22
22	12
12	9
9	46
46	9
9	148
148	9
9	37
37	189
189	87
87	19
19	87
87	87
87	19
19	19
19	49
49	190
190	132
132	191
191	95
95	95
95	95
95	133
133	9
9	9
9	132
132	7
7	134
134	132
132	132
132	8
8	132
132	55
55	132
132	28
28	13
13	139
139	133
133	55
55	8
8	9
9	132
132	132
132	9
9	132
132	8
8	132
132	132
132	147
147	133
133	7
7	132
132	9
9	192
192	132
132	132
132	132
132	8
8	132
132	147
#
178	41
41	41
41	41
41	41
41	41
41	94
94	94
94	41
41	41
41	41
41	41
41	41
41	189
189	24
24	24
24	24
24	41
41	41
41	41
41	141
141	141
141	179
179	141
141	141
141	11
11	19
19	19
19	19
19	50
50	91
91	88
88	128
128	180
180	180
180	181
181	181
181	98
98	99
99	99
99	100
100	181
181	93
93	181
181	181
181	181
181	49
49	49
49	128
128	128
128	181
181	181
181	130
130	12
12	131
131	181
181	181
181	181
181	104
104	133
133	133
133	134
134	101
101	193
193	37
37	181
181	183
183	17
17	181
181	101
101	181
181	194
194	195
195	164
164	165
165	174
174	170
170	63
63	67
67	69
69	63
63	165
165	165
165	63
63	165
165	169
169	165
165	165
165	165
165	196
196	196
#
178	41
41	41
41	94
94	41
41	41
41	41
41	41
41	189
189	24
24	24
24	24
24	41
41	41
41	41
41	41
41	141
141	141
141	127
127	127
127	197
197	25
25	198
198	199
199	141
141	141
141	141
141	200
200	141
141	141
141	141
141	179
179	179
179	141
141	141
141	141
141	141
141	199
199	179
179	179
179	179
179	179
179	19
19	19
19	19
19	201
201	44
44	44
44	19
19	201
201	202
202	203
203	202
202	50
50	50
50	50
50	50
50	53
53	130
130	91
91	135
135	180
180	180
180	91
91	204
204	31
31	205
205	54
54	206
206	99
99	207
207	208
208	28
28	9
9	9
9	9
9	9
9	100
100	209
209	207
207	207
207	210
210	137
137	137
137	104
104	208
208	204
204	8
8	9
9	9
9	207
207	210
210	211
211	212
212	204
204	212
212	213
213	213
213	213
213	198
198	33
33	202
202	33
33	33
33	19
19	204
204	212
212	130
130	210
210	214
214	103
103	164
164	174
174	170
170	170
170	84
84	173
173	154
154	174
174	176
176	67
67	66
66	71
71	66
66	169
169	174
174	84
84	70
70	66
66	66
66	66
66	174
174	63
63	174
174	174
174	66
66	66
66	66
66	174
174	173
173	65
65	215
215	174
174	166
166	166
166	173
173	174
174	216
216	174
174	217
217	170
170	173
173	174
174	67
67	174
174	68
68	63
63	174
174	174
174	169
169	174
174	173
173	61
61	170
170	170
170	76
76	67
67	66
66	174
174	174
174	76
76	84
84	174
174	174
174	105
105	174
174	174
174	218
218	219
219	219
219	219
219	220
220	220
220	221
221	221
221	219
219	219
219	222
222	223
223	5
5	8
8	222
222	223
223	223
223	12
12	222
222	130
130	209
209	224
224	224
224	225
225	220
220	220
220	46
46	222
222	222
222	221
221	221
221	222
222	219
219	219
219	222
222	221
221	221
221	222
#
160	25
25	25
25	127
127	141
141	127
127	141
141	141
141	141
141	141
141	141
141	141
141	141
141	141
141	141
141	141
141	226
226	226
226	141
141	179
179	141
141	141
141	141
141	141
141	179
179	11
11	32
32	142
142	50
50	91
91	181
181	98
98	28
28	93
93	99
99	7
7	227
227	93
93	181
181	146
146	5
5	181
181	147
#
178	32
32	32
32	19
19	19
19	19
19	19
19	19
19	19
19	19
19	19
19	19
19	19
19	19
19	19
19	11
11	57
57	57
57	57
57	57
57	19
19	19
19	19
19	19
19	19
19	19
19	50
50	180
180	91
91	180
180	50
50	53
53	130
130	130
130	88
88	4
4	228
228	229
229	134
134	230
230	22
22	31
31	31
31	231
231	13
13	232
232	4
4	36
36	232
232	9
9	9
9	9
9	233
233	9
9	228
228	56
56	56
#
178	57
57	57
57	57
57	57
57	57
57	32
32	57
57	57
57	57
57	57
57	234
234	57
57	57
57	19
19	19
19	19
19	19
19	19
19	19
19	19
19	19
19	50
50	57
57	180
180	91
91	180
180	31
31	184
184	31
31	22
22	22
22	22
22	31
31	31
31	22
22	22
22	22
22	22
22	54
54	226
226	54
54	54
54	54
54	54
54	54
54	54
54	54
54	28
28	32
32	91
91	98
98	100
100	235
235	98
98	235
235	9
9	9
9	104
104	101
101	128
128	135
135	101
101	101
101	235
235	90
90	185
185	235
235	103
103	164
164	187
187	169
169	187
187	187
187	187
187	236
236	80
80	82
82	170
170	170
170	67
67	66
66	187
187	237
237	187
187	237
237	61
61	154
154	188
188	188
188	187
187	187
187	238
238	187
187	239
239	240
240	241
241	242
242	240
240	240
240	241
241	53
53	241
241	12
12	241
241	224
224	130
130	241
241	55
55	243
243	241
241	8
8	241
241	225
225	244
244	241
241	55
55	241
241	245
245	241
241	241
241	241
241	246
246	241
241	241
241	247
247	248
248	247
247	247
247	189
189	247
247	247
247	247
247	248
248	241
241	241
241	241
241	241
241	241
241	241
241	249
#
2	144
144	54
54	54
54	54
54	54
54	54
54	54
54	54
54	234
234	54
54	54
54	54
54	54
54	54
54	54
54	54
54	54
54	54
54	54
54	54
54	179
179	19
19	19
19	87
87	87
87	87
87	87
87	87
87	87
87	87
87	250
250	28
28	250
250	34
34	34
34	100
100	251
251	16
16	101
101	102
102	252
252	98
98	181
181	101
101	104
104	140
140	31
31	139
139	33
33	128
128	22
22	128
128	181
181	101
101	130
130	9
9	5
5	253
253	181
181	93
93	181
181	98
98	44
44	101
101	181
181	31
31	138
138	181
181	131
131	181
181	139
139	57
57	139
139	181
181	9
9	134
134	66
66	181
181	185
185	184
184	254
254	128
128	101
101	181
181	181
181	145
145	31
31	142
142	19
19	142
142	57
57	140
140	181
181	101
101	5
5	181
181	54
54	128
128	181
181	181
181	142
142	44
44	133
133	181
181	27
27	181
181	22
22	181
181	181
181	134
134	255
255	131
131	184
184	147
147	184
184	181
181	147
147	1
1	256
256	5
5	257
257	256
256	256
256	55
55	1
1	213
#
160	25
25	25
25	87
87	87
87	87
87	87
87	87
87	87
87	87
87	87
87	87
87	87
87	87
87	87
87	87
87	89
89	87
87	87
87	87
87	87
87	87
87	87
87	250
250	16
16	16
16	28
28	250
250	100
100	251
251	101
101	229
229	34
34	34
34	44
44	44
44	44
44	44
44	44
44	44
44	44
44	16
16	16
16	7
7	104
104	8
8	9
9	101
101	141
141	141
141	258
258	141
141	141
141	141
141	141
141	141
141	141
141	31
31	141
141	19
19	19
19	19
19	19
19	19
19	19
19	19
19	19
19	19
19	19
19	33
33	33
33	33
33	22
22	22
22	22
22	22
22	22
22	22
22	22
22	22
22	36
36	46
46	9
9	253
253	101
101	258
258	9
9	104
104	93
93	98
98	259
259	259
259	101
101	145
145	138
138	138
138	7
7	101
101	135
135	9
9	5
5	259
259	259
259	259
259	134
134	185
185	131
131	101
101	259
259	260
260	126
126	149
149	35
35	34
34	259
259	259
259	128
128	9
9	259
259	101
101	259
259	259
259	186
186	259
259	261
261	101
101	146
146	261
261	1
1	128
128	261
261	259
259	133
133	261
261	213
213	147
147	259
259	259
259	89
89	122
122	122
122	122
122	19
19	19
19	19
19	19
19	34
34	34
34	34
34	34
34	20
20	259
259	102
102	146
146	259
259	261
261	147
147	261
261	259
#
239	256
256	5
5	262
262	262
262	256
256	12
12	9
9	55
55	262
262	213
213	256
256	57
57	18
18	263
263	263
263	264
264	262
262	262
262	5
5	93
93	93
93	262
262	262
262	190
190	262
262	56
#
120	256
256	5
5	262
262	262
262	257
257	256
256	9
9	93
93	12
12	9
9	257
257	265
265	213
213	213
213	257
257	257
257	18
18	263
263	263
263	264
264	257
257	257
257	253
253	93
93	93
93	257
257	56
#
239	256
256	256
256	266
266	5
5	256
256	262
262	262
262	213
213	18
18	32
32	44
44	44
44	262
262	263
263	262
262	264
264	5
5	264
264	56
56	262
#
120	256
256	5
5	266
266	256
256	266
266	213
213	267
267	266
266	266
266	89
89	263
263	141
141	141
141	141
141	141
141	141
141	141
141	31
31	25
25	256
256	5
5	266
266	266
266	266
266	266
266	13
13	100
100	56
#
2	32
32	250
250	36
36	36
36	53
53	9
9	182
182	9
9	12
12	250
250	182
182	15
15	9
9	268
268	91
91	34
34	34
34	44
44	44
44	32
32	269
269	270
270	270
270	271
271	141
141	141
141	141
141	49
49	141
141	141
141	141
141	270
270	31
31	141
141	31
31	31
31	31
31	31
31	141
141	141
141	270
270	31
31	33
33	33
33	31
31	33
33	33
33	33
33	272
272	37
37	272
272	273
273	268
268	185
185	273
273	19
19	269
269	17
17	130
130	185
185	274
274	9
9	253
253	275
275	211
211	93
93	276
276	9
9	274
274	185
185	276
276	274
274	274
274	9
9	275
275	185
185	277
277	276
276	136
136	8
8	9
9	27
27	211
211	103
103	103
103	164
164	174
174	84
84	170
170	170
170	173
173	71
71	66
66	67
67	66
66	84
84	84
84	174
174	66
66	169
169	176
176	173
173	174
174	71
71	69
69	173
173	174
174	81
81	174
174	68
68	174
174	173
173	174
174	173
173	170
170	170
170	67
67	66
66	84
84	84
84	84
84	174
174	174
174	278
278	81
81	169
169	174
174	46
46	236
236	167
167	167
167	167
167	174
174	174
174	174
174	279
279	169
169	170
170	170
170	174
174	67
67	66
66	68
68	278
278	164
164	174
174	174
174	84
84	170
170	170
170	174
174	84
84	84
84	70
70	66
66	66
66	174
174	118
118	279
279	279
279	279
279	166
166	166
166	279
279	84
84	278
278	215
215	174
174	170
170	175
175	66
66	174
174	154
154	174
174	124
124	61
61	280
280	174
174	174
174	174
174	174
#
2	144
144	34
34	34
34	34
34	57
57	34
34	57
57	34
34	234
234	34
34	34
34	34
34	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	36
36	136
136	21
21	36
36	8
8	12
12	89
89	141
141	141
141	141
141	141
141	31
31	19
19	19
19	19
19	128
128	250
250	250
250	281
281	282
282	93
93	98
98	282
282	133
133	282
282	9
9	169
169	282
282	283
283	282
282	13
13	100
100	282
282	5
5	190
190	190
190	282
282	284
284	284
284	103
103	285
285	286
286	287
287	84
84	286
286	286
286	286
286	285
285	73
73	112
112	66
66	66
66	285
285	67
67	84
84	171
171	84
84	70
70	66
66	66
66	9
9	285
285	68
68	215
215	288
288	285
285	285
285	65
65	287
287	285
285	285
285	286
286	66
66	287
287	287
287	237
237	285
285	282
282	289
#
178	290
290	141
141	141
141	141
141	141
141	141
141	141
141	141
141	226
226	141
141	141
141	291
291	184
184	90
90	31
31	31
31	141
141	141
141	141
141	141
141	31
31	141
141	141
141	21
21	19
19	19
19	33
33	19
19	258
258	22
22	22
22	32
32	87
87	22
22	22
22	22
22	87
87	87
87	87
87	22
22	22
22	22
22	292
292	22
22	35
35	35
35	35
35	22
22	22
22	22
22	22
22	22
22	22
22	22
22	22
22	22
22	175
175	175
175	250
250	175
175	46
46	175
175	36
36	136
136	130
130	250
250	293
293	9
9	41
41	258
258	144
144	41
41	41
41	41
41	44
44	144
144	41
41	41
41	41
41	41
41	44
44	44
44	41
41	37
37	54
54	54
54	93
93	93
93	294
294	54
54	54
54	37
37	47
47	47
47	47
47	54
54	54
54	54
54	47
47	36
36	136
136	9
9	46
46	9
9	9
9	57
57	57
57	57
57	57
57	91
91	141
141	141
141	292
292	141
141	141
141	141
141	141
141	87
87	141
141	141
141	141
141	28
28	9
9	295
295	296
296	297
297	47
47	298
298	296
296	295
295	144
144	295
295	297
297	47
47	47
47	47
47	47
47	47
47	296
296	295
295	295
295	47
47	299
299	226
226	47
47	47
47	47
47	47
47	47
47	295
295	300
300	299
299	19
19	300
300	299
299	19
19	19
19	299
299	33
33	19
19	19
19	19
19	33
33	300
300	301
301	301
301	302
302	302
302	19
19	57
57	301
301	302
302	302
302	302
302	301
301	34
34	35
35	34
34	35
35	296
296	34
34	35
35	300
300	35
35	192
192	192
192	192
192	296
296	27
27	296
296	296
296	303
303	54
54	296
296	137
137	137
137	137
137	137
137	137
137	137
137	137
137	137
137	137
137	298
298	303
303	54
54	54
54	41
41	54
54	41
41	54
54	54
54	54
54	296
296	296
296	192
192	296
296	143
143	143
143	143
143	296
296	192
192	192
192	296
#
178	141
141	141
141	141
141	90
90	20
20	20
20	141
141	141
141	226
226	141
141	141
141	89
89	20
20	31
31	31
31	141
141	141
141	141
141	141
141	37
37	123
123	21
21	21
21	19
19	19
19	123
123	19
19	123
123	19
19	19
19	19
19	123
123	122
122	292
292	22
22	22
22	22
22	22
22	22
22	87
87	87
87	22
22	22
22	22
22	123
123	250
250	250
250	36
36	304
304	41
41	41
41	41
41	123
123	305
305	41
41	304
304	306
306	41
41	306
306	307
307	41
41	308
308	308
308	41
41	41
41	41
41	308
308	43
43	43
43	43
43	41
41	41
41	41
41	308
308	16
16	309
309	7
7	31
31	310
310	31
31	9
9	36
36	175
175	175
175	9
9	135
135	309
309	9
9	91
91	9
9	193
193	193
193	38
38	54
54	93
93	54
54	54
54	93
93	311
311	37
37	54
54	54
54	54
54	47
47	47
47	47
47	312
312	47
47	47
47	47
47	47
47	54
54	54
54	54
54	54
54	54
54	313
313	309
309	36
36	7
7	47
47	47
47	47
47	135
135	91
91	9
9	9
9	193
193	275
275	34
34	57
57	57
57	34
34	57
57	313
313	34
34	34
34	34
34	34
34	34
34	34
34	312
312	313
313	34
34	34
34	34
34	57
57	313
313	57
57	34
34	34
34	313
313	313
313	309
309	50
50	100
100	27
27	8
8	141
141	9
9	141
141	141
141	91
91	275
275	193
193	314
314	141
141	141
141	141
141	143
143	314
314	254
254	141
141	141
141	309
309	254
254	141
141	254
254	254
254	254
254	127
127	127
127	314
314	127
127	141
141	141
141	141
141	87
87	314
314	36
36	309
309	7
7	47
47	315
315	30
30	30
30	9
9	9
9	9
9	8
8	275
275	193
193	175
175	175
175	9
9	175
175	316
316	47
47	38
38	38
38	31
31	31
31	47
47	47
47	47
47	315
315	28
28	47
47	47
47	31
31	31
31	31
31	31
31	47
47	47
47	47
47	47
47	315
315	315
315	47
47	19
19	19
19	19
19	33
33	33
33	22
22	22
22	317
317	136
136	312
312	22
22	22
22	22
22	33
33	226
226	33
33	33
33	19
19	19
19	19
19	317
317	19
19	19
19	19
19	19
19	19
19	19
19	19
19	33
33	19
19	317
317	33
33	19
19	19
19	34
34	34
34	317
317	57
57	19
19	19
19	57
57	57
57	19
19	318
318	57
57	57
57	57
57	34
34	34
34	34
34	35
35	35
35	35
35	318
318	318
318	318
318	16
16	309
309	27
27	34
34	34
34	34
34	91
91	275
275	192
192	192
192	9
9	311
311	8
8	9
9	193
193	193
193	309
309	193
193	311
311	175
175	143
143	175
175	54
54	54
54	54
54	311
311	41
41	41
41	54
54	54
54	54
54	41
41	314
314	54
54	54
54	54
54	41
41	54
54	54
54	54
54	50
50	309
309	47
47	53
53	47
47	135
135	47
47	47
47	319
319	9
9	9
9	91
91	9
9	275
275	271
271	193
193	320
320	47
47	47
47	47
47	47
47	315
315	47
47	315
315	36
36	309
309	27
27	22
22	8
8	22
22	130
130	275
275	319
319	9
9	9
9	305
305	304
304	192
192	193
193	91
91	182
182	143
143	269
269	321
321	269
269	276
276	309
309	7
7	9
9	321
321	25
25	9
9	192
192	192
192	192
192	307
307	211
211	51
51	91
91	141
141	141
141	141
141	141
141	141
141	141
141	141
141	127
127	141
141	141
141	141
141	141
141	309
309	54
54	145
145	54
54	54
54	101
101	136
136	31
31	31
31	144
144	320
320	321
321	321
321	304
304	320
320	54
54	88
88	320
320	320
320	31
31	33
33	273
273	22
22	273
273	33
33	273
273	34
34	34
34	307
307	34
34	271
271	307
307	24
24	307
307	307
307	7
7	130
130	9
9	192
192	9
9	9
9	28
28	134
134	275
275	321
321	321
321	269
269	276
276	134
134	9
9	130
130	193
193	186
186	321
321	321
321	307
307	22
22	276
276	9
9	17
17	9
9	211
211	143
143	186
186	304
304	304
304	269
269	57
57	269
269	269
269	9
9	9
9	27
27	9
9	9
9	9
9	186
186	143
143	9
9	321
321	321
321	179
179	273
273	276
276	9
9	211
211	9
9	275
275	186
186	321
321	321
321	43
43	320
320	307
307	47
47	277
277	19
19	277
277	57
57	307
307	87
87	307
307	307
307	7
7	192
192	9
9	55
55	37
37	186
186	304
304	44
44	307
307	307
307	304
304	99
99	9
9	186
186	275
275	141
141	320
320	320
320	304
304	9
9	186
186	87
87	277
277	269
269	9
9	9
9	211
211	293
293	49
49	9
9	134
134	321
321	55
55	186
186	304
304	320
320	134
134	9
9	7
7	9
9	9
9	186
186	193
193	275
275	321
321	321
321	304
304	320
320	320
320	320
320	53
53	55
55	322
322	321
321	304
304	304
304	195
195	287
287	164
164	187
187	167
167	167
167	170
170	170
170	175
175	67
67	187
187	69
69	76
76	323
323	172
172	66
66	66
66	66
66	187
187	187
187	169
169	324
324	187
187	143
143	324
324	170
170	175
175	75
75	143
143	187
187	187
187	324
324	324
324	279
279	324
324	170
170	278
278	84
84	84
84	187
187	173
173	170
170	278
278	65
65	187
187	192
192	66
66	70
70	187
187	173
173	325
325	323
323	173
173	187
187	187
187	326
326	173
173	175
175	323
323	323
323	187
187	326
326	173
173	170
170	170
170	118
118	61
61	67
67	66
66	66
66	187
187	173
173	327
327	327
327	327
327	169
169	187
187	73
73	187
187	326
326	170
170	66
66	187
187	192
192	287
287	187
187	187
187	326
326	84
84	175
175	278
278	278
278	278
278	187
187	326
326	187
187	326
326	63
63	75
75	67
67	75
75	328
328	63
63	187
187	187
187	217
217	217
217	187
187	236
236	327
327	167
167	167
167	167
167	167
167	279
279	69
69	67
67	192
192	67
67	81
81	287
287	187
187	187
187	187
187	170
170	170
170	67
67	287
287	110
110	187
187	329
329	187
187	187
187	170
170	67
67	81
81	110
110	110
110	110
110	110
110	187
187	170
170	170
170	110
110	67
67	67
67	278
278	278
278	187
187	187
187	61
61	187
187	78
78	330
330	80
80	80
80	329
329	331
331	332
332	217
217	329
329	332
332	217
217	332
332	333
333	78
78	63
63	75
75	175
175	67
67	75
75	75
75	187
187	170
170	170
170	67
67	110
110	175
175	187
187	69
69	65
65	187
187	187
187	280
280	187
187	238
238	192
192	334
334	335
#
178	31
31	31
31	31
31	31
31	263
263	31
31	89
89	89
89	141
141	141
141	141
141	141
141	141
141	31
31	141
141	37
37	21
21	33
33	37
37	33
33	33
33	33
33	33
33	33
33	19
19	1
1	263
263	263
263	25
25	19
19	310
310	336
336	21
21	268
268	88
88	19
19	310
310	19
19	19
19	19
19	19
19	19
19	19
19	19
19	310
310	33
33	33
33	19
19	19
19	33
33	33
33	19
19	268
268	19
19	315
315	22
22	22
22	22
22	22
22	315
315	87
87	87
87	35
35	35
35	22
22	87
87	22
22	22
22	36
36	309
309	41
41	41
41	250
250	7
7	36
36	130
130	250
250	91
91	305
305	275
275	135
135	311
311	193
193	193
193	193
193	309
309	311
311	41
41	258
258	175
175	175
175	41
41	41
41	309
309	41
41	41
41	308
308	43
43	43
43	41
41	41
41	308
308	16
16	309
309	7
7	31
31	9
9	31
31	31
31	337
337	135
135	91
91	310
310	193
193	310
310	310
310	93
93	104
104	274
274	93
93	274
274	269
269	269
269	276
276	309
309	12
12	7
7	9
9	9
9	211
211	274
274	274
274	192
192	143
143	275
275	277
277	57
57	276
276	309
309	100
100	9
9	274
274	274
274	337
337	309
309	307
307	254
254	307
307	309
309	9
9	27
27	9
9	136
136	275
275	337
337	274
274	274
274	31
31	320
320	320
320	19
19	277
277	33
33	268
268	277
277	19
19	19
19	269
269	57
57	269
269	276
276	309
309	8
8	192
192	9
9	7
7	274
274	307
307	309
309	309
309	275
275	54
54	307
307	307
307	309
309	9
9	274
274	274
274	136
136	337
337	44
44	320
320	309
309	274
274	274
274	38
38	337
337	269
269	22
22	276
276	276
276	309
309	9
9	8
8	9
9	275
275	274
274	274
274	141
141	307
307	309
309	338
338	73
73	105
105	158
158	337
337	339
339	30
30	331
331	217
217	217
217	333
333	333
333	80
80	80
80	166
166	166
166	166
166	166
166	340
340	340
340	111
111	63
63	63
63	278
278	66
66	67
67	176
176	66
66	172
172	66
66	63
63	167
167	339
339	167
167	167
167	167
167	81
81	155
155	338
338	172
172	68
68	172
172	80
80	340
340	66
66	66
66	338
338	172
172	172
172	166
166	166
166	166
166	172
172	338
338	167
167	155
155	68
68	167
167	167
167	340
340	340
340	340
340	338
338	175
175	67
67	339
339	61
61	155
155	75
75	338
338	66
66	81
81	63
63	63
63	172
172	172
172	333
